Date,FT,Season,Time,Transect,Plants,Plants_name,Plants' status,Pollinators,Scientific_name,Scientificn,Sub species,Insect order,PN,Activity,,,
26-09-2022,PF,Post-monsoon,08:36,11,Baliospermum calycinum,B. calycinum,Native,Betasyrphus sp.,Betasyrphus sp.,Betasyrphus sp.,,Diptera,4,Nectaring,,,
26-09-2022,PF,Post-monsoon,08:36,11,Rubus bifrons,R. bifrons,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,2,Nectaring,,,
26-09-2022,PF,Post-monsoon,08:36,11,Baliospermum calycinum,B. calycinum,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Yamfly,Loxura atymnus,L. atymnus,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:35,1,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Common Birdwing,Troides helena,T. helena,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Glassy Tiger,Parantica aglea,P. aglea,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,07:50,3,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:15,2,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:15,2,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:15,2,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:15,2,,,,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:15,2,Bidens pilosa,B. pilosa,Invasive,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,08:15,2,Bidens pilosa,B. pilosa,Invasive,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,08:15,2,Bidens pilosa,B. pilosa,Invasive,Chocolate Albatross,Appias lyncida,A. lyncida,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,08:40,4,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:40,4,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:40,4,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:40,4,,,,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,08:40,4,,,,Common Banded Peacock,Papilio bianor,P. bianor,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,,,,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,,,,Common Mormon,Papilio polytes,P. polytes,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,,,,Common Birdwing,Troides helena,T. helena,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:05,5,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Common Mormon,Papilio polytes,P. polytes,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Darjeeling Yellow-Spot Swift,Polytremis eltola eltola,P. eltola,,Lepidoptera,1,Sitting,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:28,6,,,,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,09:28,6,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,10:10,7,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,10:10,7,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,10:10,7,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:05,8,,,,Common Five Ring,Ypthima baldus,Y. baldus,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:05,8,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Basking,,,
15-10-2022,IDH,Post-monsoon,02:05,8,,,,Common Three Ring,Ypthima asterope,Y. asterope,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:30,9,Bidens pilosa,B. pilosa,Invasive,Common Bluebottle,Graphium sarpedon,G. sarpedon,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,02:30,9,,,,Common Bluebottle,Graphium sarpedon,G. sarpedon,,Lepidoptera,1,Basking,,,
15-10-2022,IDH,Post-monsoon,02:30,9,,,,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:30,9,,,,Common Birdwing,Troides helena,T. helena,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:55,11,Bidens pilosa,B. pilosa,Invasive,Magpie Crow,Euploea radamanthus,E. radamanthus,,Lepidoptera,1,Nectaring,,,
15-10-2022,IDH,Post-monsoon,02:55,11,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
15-10-2022,IDH,Post-monsoon,02:55,11,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:30,13,Bidens pilosa,B. pilosa,Invasive,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Nectaring,,,
16-10-2022,IDH,Post-monsoon,07:30,13,,,,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:30,13,Bidens pilosa,B. pilosa,Invasive,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,1,Nectaring,,,
16-10-2022,IDH,Post-monsoon,07:30,13,,,,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Basking,,,
16-10-2022,IDH,Post-monsoon,07:30,13,,,,Tailed Jay,Graphium agamemnon,G. agamemnon,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:30,13,Bidens pilosa,B. pilosa,Invasive,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Nectaring,,,
16-10-2022,IDH,Post-monsoon,07:55,12,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:55,12,,,,Magpie Crow,Euploea radamanthus,E. radamanthus,,Lepidoptera,1,Basking,,,
16-10-2022,IDH,Post-monsoon,07:55,12,,,,Common Jester,Symbrenthia lilaea,S. lilaea,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:55,12,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,07:55,12,Bidens pilosa,B. pilosa,Invasive,Chocolate Tiger,Parantica melaneus,P. melaneus,,Lepidoptera,1,Nectaring,,,
16-10-2022,IDH,Post-monsoon,08:25,10,,,,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,08:25,10,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,08:25,10,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,08:25,10,,,,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:00,8,,,,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:00,8,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Basking,,,
16-10-2022,IDH,Post-monsoon,09:00,8,,,,Common Five Ring,Ypthima baldus,Y. baldus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:00,8,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:00,8,,,,Indian Red Admiral,Vanessa indica,V. indica,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,10,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,2,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Basking,,,
16-10-2022,IDH,Post-monsoon,09:35,9,,,,Himalayan Yellow Coster,Acraea issoria,A. issoria,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,Ageratum conyzoides,A. conyzoides,Invasive,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Nectaring,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Common Five Ring,Ypthima baldus,Y. baldus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Flying,,,
16-10-2022,IDH,Post-monsoon,02:25,7,,,,Autumn Leaf,Doleschallia bisaltide,D. bisaltide,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,07:45,1,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,07:45,1,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,07:45,1,,,,One Spot Grass Yellow,Eurema andersonii,E. andersonii,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,07:45,1,Achyrospermum wallichianum,A. wallichianum,Native,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,07:45,1,,,,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,07:45,1,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:10,2,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:10,2,Achyrospermum wallichianum,A. wallichianum,Native,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Achyrospermum wallichianum,A. wallichianum,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Achyrospermum wallichianum,A. wallichianum,Native,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,2,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:10,2,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Basking,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Basking,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Common Raven,Papilio castor,P. castor,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Basking,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Autumn Leaf,Doleschallia bisaltide,D. bisaltide,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,08:45,4,,,,Common Banded Peacock,Papilio bianor,P. bianor,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Common Mormon,Papilio polytes,P. polytes,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,10:20,3,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,2,Flying,,,
17-10-2022,PF,Post-monsoon,02:10,5,,,,Common Banded Peacock,Papilio bianor,P. bianor,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:10,5,,,,Orange Oakleaf,Kallima inachus,K. inachus,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:10,5,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:10,5,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:10,5,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,5,Flying,,,
17-10-2022,PF,Post-monsoon,02:45,6,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Basking,,,
17-10-2022,PF,Post-monsoon,02:45,6,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:45,6,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,02:45,6,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,3,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Silver Forget-Me-Not,Catochrysops panormus,C. panormus,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:05,7,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:30,9,,,,Popinjay,Stibochiona nicea,S. nicea,,Lepidoptera,2,Flying,,,
17-10-2022,PF,Post-monsoon,03:30,9,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:30,9,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:30,9,,,,Silver Forget-Me-Not,Catochrysops panormus,C. panormus,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:30,9,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Common Mormon,Papilio polytes,P. polytes,,Lepidoptera,1,Basking,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Flying,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,2,Flying,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Common Castor,Ariadne merione,A. merione,,Lepidoptera,2,Flying,,,
17-10-2022,PF,Post-monsoon,03:45,8,,,,Magpie Crow,Euploea radamanthus,E. radamanthus,,Lepidoptera,2,Basking,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Orange Oakleaf,Kallima inachus,K. inachus,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:30,10,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Common Gull,Cepora nerissa,C. nerissa,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Blue Baron,Euthalia telchinia,E. telchinia,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Silver Forget-Me-Not,Catochrysops panormus,C. panormus,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Magpie Crow,Euploea radamanthus,E. radamanthus,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,Achyrospermum wallichianum,A. wallichianum,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Nectaring,,,
18-10-2022,PF,Post-monsoon,07:53,11,Achyrospermum wallichianum,A. wallichianum,Native,Dark Yellow-Banded Flat,Celaenorrhinus aurivittata,C. aurivittata,,Lepidoptera,1,Nectaring,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,Persicaria chinensis,P. chinensis,Native,Spotted Snow Flat,Tagiades menaka,T. menaka,,Lepidoptera,1,Nectaring,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Autumn Leaf,Doleschallia bisaltide,D. bisaltide,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,07:53,11,Persicaria chinensis,P. chinensis,Native,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Nectaring,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,2,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Yellow Helen,Papilio nephelus,P. nephelus,,Lepidoptera,1,Flying,,,
18-10-2022,PF,Post-monsoon,09:15,12,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Flying,,,
